"X","x","y","df.ahy","df.hy","abun","rel.abun","ahy_wing","sy_wing","asy_wing"
762,-89.1668,45.4333,-72.9835017395019,-72.9835017395019,1.82549595832825,0.0546068994465969,105.945976257324,105.48974609375,108.343978881836
763,-88.8334,45.4333,-72.575001449585,-72.575001449585,3.3134651184082,0.0991172046781317,105.930435180664,105.48974609375,108.343978881836
764,-88.5001,45.4333,-71.444499130249,-71.444499130249,2.08888792991638,0.0624858645256135,105.997329711914,105.314102172852,108.516075134277
765,-88.1668,45.4333,-73.6674992752075,-73.6674992752075,2.01821708679199,0.0603718551208302,105.961349487305,105.314102172852,108.516075134277
766,-87.8334,45.4333,-72.6509995651245,-72.6509995651245,1.94743204116821,0.0582544295242048,105.978889465332,105.314102172852,108.516075134277
767,-87.5001,45.4333,-72.1094998550415,-72.1094998550415,1.61800098419189,0.0484000069379362,105.963859558105,105.314102172852,108.516075134277
768,-87.1668,45.4333,-71.4350007247925,-71.4350007247925,1.09378802776337,0.0327189838878985,106.048072814941,105.047439575195,108.401260375977
769,-86.8334,45.4333,-71.2544984054565,-71.2544984054565,0.92816299200058,0.0277645660857248,106.463539123535,105.120697021484,108.58472442627
770,-85.5001,45.4333,-70.7129986953735,-70.7129986953735,0.344101011753082,0.0102932516845891,106.245895385742,103.611724853516,108.222091674805
771,-85.1668,45.4333,-71.2640004348755,-71.2640004348755,0.250512987375259,0.00749371010615384,106.250457763672,103.611724853516,108.222091674805
772,-84.8334,45.4333,-71.72,-71.72,0.248180001974106,0.00742392244180436,106.185356140137,103.200469970703,107.80542755127
773,-84.5001,45.4333,-71.587000579834,-71.587000579834,0.284346997737885,0.00850580240540987,105.740112304688,103.867134094238,107.888763427734
774,-84.1668,45.4333,-71.4254986953735,-71.4254986953735,0.180643007159233,0.00540365728155799,105.702651977539,103.867134094238,107.888763427734
775,-83.8334,45.4333,-71.045500869751,-71.045500869751,0.258374989032745,0.00772888977445202,105.921127319336,103.867134094238,107.888763427734
776,-82.1668,45.4333,-71.7674992752075,-71.7674992752075,0,0,105.817802429199,104.741676330566,106.288757324219
777,-81.8334,45.4333,-72.118998260498,-72.118998260498,1.26426994800568,0.0378186879073256,106.005828857422,104.741676330566,106.288757324219
778,-80.5001,45.4333,-73.1355015945435,-73.1355015945435,0,0,105.853675842285,104.535720825195,105.17765045166
779,-80.1668,45.4333,-73.990499420166,-73.990499420166,2.11287689208984,0.0632034573744271,106.184234619141,104.535720825195,105.999870300293
780,-79.8334,45.4333,-74.883501739502,-74.883501739502,2.23608207702637,0.0668889506862224,106.753295898438,105.01350402832,107.030426025391
781,-79.5001,45.4333,-75.558000869751,-75.558000869751,2.72493410110474,0.0815122059179454,106.827369689941,105.01350402832,106.474868774414
782,-79.1668,45.4333,-76.5555001449585,-76.5555001449585,3.93309998512268,0.117652627178475,106.821189880371,104.830810546875,106.10277557373
783,-78.8334,45.4333,-74.6839989852905,-74.6839989852905,4.31783390045166,0.129161349579211,106.471199035645,104.85302734375,106.10277557373
784,-78.5001,45.4333,-74.8645013046265,-74.8645013046265,4.80919694900513,0.143859718239914,105.967559814453,104.811363220215,107.724998474121
785,-78.1668,45.4333,-74.779001159668,-74.779001159668,5.44305086135864,0.162820481586341,106.035064697266,104.85302734375,106.752777099609
786,-77.8334,45.4333,-76.840499420166,-76.840499420166,4.98441076278687,0.149100969565168,106.522735595703,105.47802734375,106.669441223145
787,-77.5001,45.4333,-76.3844998550415,-76.3844998550415,4.93173885345459,0.147525370537712,106.692260742188,104.64469909668,106.669441223145
788,-77.1668,45.4333,-75.8430001449585,-75.8430001449585,5.51891899108887,0.165089959813602,106.73609161377,105.14469909668,108.074996948242
789,-76.8334,45.4333,-75.377498550415,-75.377498550415,4.3913779258728,0.131361305806311,106.944274902344,104.650253295898,108.713890075684
790,-76.5001,45.4333,-75.2730015945434,-75.2730015945434,4.13444709777832,0.123675615881621,106.94605255127,104.650253295898,108.713890075684
791,-76.1668,45.4333,-75.5390004348755,-75.5390004348755,2.98159503936768,0.089189822504086,106.726356506348,105.289138793945,108.542457580566
792,-75.8334,45.4333,-75.6435010147095,-75.6435010147095,3.18510389328003,0.0952774763667991,106.637702941895,105.678031921387,108.181350708008
793,-75.5001,45.4333,-75.4344998550415,-75.4344998550415,3.48902201652527,0.104368718842761,106.772514343262,105.60555267334,108.523300170898
794,-75.1668,45.4333,-75.1685010147095,-75.1685010147095,2.36199808120727,0.0706555339797405,106.893112182617,105.583335876465,108.523300170898
795,-74.8334,45.4333,-75.2919984054565,-75.2919984054565,2.19957900047302,0.065797017383524,106.793922424316,105.583335876465,108.523300170898
796,-74.5001,45.4333,-75.2919984054565,-75.2919984054565,2.25008511543274,0.0673078300086964,106.748680114746,105.722221374512,108.523300170898
797,-74.1668,45.4333,-75.1969998550415,-75.1969998550415,1.83007097244263,0.0547437539460938,106.859268188477,106.527778625488,108.708618164062
798,-73.8334,45.4333,-75.016501159668,-75.016501159668,1.43768298625946,0.0430060718067264,106.791198730469,106.433334350586,109.100791931152
799,-73.5001,45.4333,-74.912000579834,-74.912000579834,1.78310894966126,0.0533389573788203,106.870910644531,106.583335876465,109.280952453613
800,-73.1668,45.4333,-75.045,-75.045,1.73784005641937,0.0519848081734822,106.905685424805,105.125,109.280952453613
801,-72.8334,45.4333,-75.586499710083,-75.586499710083,2.78887891769409,0.0834250166002675,106.824760437012,105.125,108.191299438477
802,-72.5001,45.4333,-76.802498550415,-76.802498550415,2.69315505027771,0.0805615845675652,107.124580383301,105.125,108.191299438477
803,-72.1668,45.4333,-77.0875014495849,-77.0875014495849,3.25828790664673,0.0974666633878833,107.160415649414,105.125,108.191299438477
804,-71.8334,45.4333,-77.1919984054565,-77.1919984054565,2.47449398040771,0.0740206755062212,107.269462585449,106.041664123535,108.117012023926
805,-71.5001,45.4333,-75.3015004348755,-75.3015004348755,2.72613310813904,0.0815480723663258,106.869499206543,106.041664123535,108.520950317383
806,-71.1668,45.4333,-76.8594998550415,-76.8594998550415,2.47208404541016,0.0739485860132348,106.908645629883,105.333335876465,108.520950317383
807,-70.8334,45.4333,-76.8975007247925,-76.8975007247925,2.97698593139648,0.0890519481393836,106.74584197998,106.041664123535,108.604598999023
808,-70.5001,45.4333,-76.5460017395019,-76.5460017395019,3.5150899887085,0.105148502073336,106.875442504883,106.541664123535,109.109527587891
809,-70.1668,45.4333,-75.7765004348755,-75.7765004348755,3.83028602600098,0.114577105974579,106.924812316895,106.541664123535,109.109527587891
810,-69.8334,45.4333,-77.5339989852905,-77.5339989852905,4.5435528755188,0.135913385001939,107.345825195312,106.541664123535,109.109527587891
811,-69.5001,45.4333,-75.016501159668,-75.016501159668,5.00581979751587,0.149741387858817,107.281089782715,106.9375,108.942855834961
812,-69.1668,45.4333,-76.2895013046265,-76.2895013046265,4.9301061630249,0.147476531118641,107.300399780273,106.9375,108.942855834961
813,-68.8334,45.4333,-74.437000579834,-74.437000579834,3.75260710716248,0.112253460780634,107.318840026855,106.9375,108.942855834961
814,-68.5001,45.4333,-73.7435010147095,-73.7435010147095,3.25894689559936,0.0974863760272396,107.444458007812,106.9375,107.858642578125
815,-68.1668,45.4333,-73.9335017395019,-73.9335017395019,1.34401404857635,0.0402041098314093,107.330009460449,107.041664123535,108.25
816,-67.8334,45.4333,-73.591501159668,-73.591501159668,0.757075011730194,0.0226467327141834,107.427886962891,107.041664123535,108.25
817,-67.5001,45.4333,-73.068998260498,-73.068998260498,0.684969007968903,0.0204897926897888,107.391716003418,107.041664123535,108.25
818,-67.1668,45.4333,-72.774500579834,-72.774500579834,0.436924010515213,0.0130699087002404,107.340538024902,105.777778625488,107.103706359863
819,-66.8334,45.4333,-72.5560010147095,-72.5560010147095,0.099756002426147,0.00298404714008114,107.357528686523,105.777778625488,107.481483459473
820,-66.5001,45.4333,-72.2044984054565,-72.2044984054565,0.106968000531197,0.00319978295342809,106.962471008301,105.777778625488,107.481483459473
821,-66.1668,45.4333,-71.3020013046265,-71.3020013046265,0.135383993387222,0.00404980360534188,106.995422363281,105.777778625488,107.481483459473
822,-65.8334,45.4333,-71.416000289917,-71.416000289917,0.101259000599384,0.00302900701508932,107.026504516602,106.416664123535,109.5
823,-65.5001,45.4333,-71.8339989852905,-71.8339989852905,0.182518005371094,0.00545974496466161,107.532318115234,106.416664123535,109.5
824,-65.1668,45.4333,-70.703500289917,-70.703500289917,0,0,107.536399841309,106.416664123535,109.5
825,-64.8334,45.4333,-69.5350007247925,-69.5350007247925,0.136752992868423,0.00409075511590061,107.540267944336,106.416664123535,109.5
826,-64.5001,45.4333,-69.620500869751,-69.620500869751,0.095844998955727,0.00286705549610067,107.543914794922,106.416664123535,109.5
827,-64.1668,45.4333,-70.3424992752075,-70.3424992752075,0.080392003059387,0.00240480292895016,107.547332763672,106.416664123535,109.5
828,-63.8334,45.4333,-70.200001449585,-70.200001449585,0.021883999928832,0.000654626145925536,107.550521850586,106.416664123535,109.5
829,-63.5001,45.4333,-70.0100007247925,-70.0100007247925,0.020585000514984,0.000615768579547713,107.55347442627,106.416664123535,109.5
830,-63.1668,45.4333,-70.3520013046265,-70.3520013046265,0.014108000323176,0.000422019096523084,107.556190490723,106.416664123535,109.5
831,-62.8334,45.4333,-69.791501159668,-69.791501159668,0.012477999553084,0.000373260134475421,NA,NA,NA
832,-62.5001,45.4333,-70.1049992752075,-70.1049992752075,0.008275000378489,0.000247533888819187,107.560928344727,106.416664123535,109.5
833,-62.1668,45.4333,-70.162000579834,-70.162000579834,0,0,107.562942504883,106.416664123535,109.5
834,-96.5001,45.1,-79.0349971008301,-79.0349971008301,0,0,106.193130493164,104.604164123535,106.381034851074
835,-96.1667,45.1,-78.408000869751,-78.408000869751,0.009693999774754,0.000289981069812996,NA,NA,NA
836,-95.8334,45.1,-77.9140004348755,-77.9140004348755,0.008635999634862,0.000258332625460111,106.180671691895,104.604164123535,106.381034851074
837,-95.5001,45.1,-77.6480015945434,-77.6480015945434,0.037122998386621,0.00111047730936136,106.173706054688,104.604164123535,106.381034851074
838,-95.1667,45.1,-77.458000869751,-77.458000869751,0.078247003257275,0.00234063856420724,NA,NA,NA
839,-94.8334,45.1,-77.049500579834,-77.049500579834,0.100469000637531,0.00300537538321256,106.263511657715,104.604164123535,106.381034851074
840,-94.5001,45.1,-76.365499420166,-76.365499420166,0.117484003305435,0.00351435297668842,106.280708312988,104.604164123535,106.381034851074
841,-94.1667,45.1,-75.596001739502,-75.596001739502,0.236860007047653,0.00708530223184733,NA,NA,NA
842,-93.8334,45.1,-74.950001449585,-74.950001449585,0.182421997189522,0.00545687302780892,106.074806213379,104.604164123535,106.381034851074
843,-93.5001,45.1,-74.2850007247925,-74.2850007247925,0.297150999307632,0.00888881438801297,106.055625915527,104.604164123535,106.381034851074
844,-93.1667,45.1,-73.8669984054565,-73.8669984054565,0.396465986967087,0.0118596692507246,NA,NA,NA
845,-92.8334,45.1,-73.4680001449585,-73.4680001449585,0.476119011640549,0.014242366779644,106.400726318359,104.828704833984,107.247779846191
846,-92.5001,45.1,-73.477498550415,-73.477498550415,0.718271017074585,0.0214859709909826,106.384132385254,104.828704833984,107.247779846191
847,-92.1667,45.1,-73.173498840332,-73.173498840332,0.975612998008728,0.0291839599194971,NA,NA,NA
848,-91.8334,45.1,-72.5560010147095,-72.5560010147095,1.05917298793793,0.0316835282954255,106.186485290527,106.085113525391,107.010650634766
849,-91.5001,45.1,-72.118998260498,-72.118998260498,1.21738398075104,0.036416166423972,106.146064758301,106.86011505127,107.860649108887
850,-91.1668,45.1,-71.814998550415,-71.814998550415,1.62263798713684,0.0485387157378067,106.106285095215,106.86011505127,107.860649108887
851,-90.8334,45.1,-71.919499130249,-71.919499130249,1.57413697242737,0.0470878825977961,106.066368103027,106.86011505127,107.860649108887
852,-90.5001,45.1,-71.995500869751,-71.995500869751,1.59525394439697,0.0477195642839154,106.145683288574,106.225196838379,107.860649108887
853,-90.1668,45.1,-71.7105015945434,-71.7105015945434,1.42405200004578,0.0425983218524563,106.470695495605,105.582336425781,107.843978881836
854,-89.8334,45.1,-71.0645013046265,-71.0645013046265,1.51620995998383,0.0453550852561668,106.447227478027,105.582336425781,107.843978881836
855,-89.5001,45.1,-70.9980015945435,-70.9980015945435,1.84355103969574,0.0551469893921467,106.025466918945,105.48974609375,108.343978881836
856,-89.1668,45.1,-70.798498840332,-70.798498840332,2.05351400375366,0.0614277080174129,105.963165283203,105.48974609375,108.343978881836
857,-88.8334,45.1,-69.8294984054565,-69.8294984054565,2.17049598693848,0.0649270438355467,105.945655822754,105.48974609375,108.343978881836
858,-88.5001,45.1,-72.062000579834,-72.062000579834,2.36268901824951,0.0706762022969818,105.930381774902,105.48974609375,108.343978881836
859,-88.1668,45.1,-71.0645013046265,-71.0645013046265,2.23739290237427,0.0669281620071997,105.969635009766,105.314102172852,108.516075134277
860,-87.8334,45.1,-70.399500579834,-70.399500579834,1.69721400737762,0.0507695425001652,106.363174438477,105.314102172852,108.516075134277
861,-87.5001,45.1,-69.8770013046265,-69.8770013046265,1.31561100482941,0.0393544765321456,106.025535583496,105.047439575195,108.401260375977
862,-87.1668,45.1,-69.791501159668,-69.791501159668,1.38440895080566,0.0414124611039101,106.19083404541,105.047439575195,108.401260375977
863,-86.8334,45.1,-68.9935010147095,-68.9935010147095,0,0,106.399223327637,105.047439575195,108.401260375977
864,-85.8334,45.1,-69.173999710083,-69.173999710083,0.835243999958038,0.0249850375789661,106.137535095215,103.611724853516,108.222091674805
865,-85.5001,45.1,-69.5350007247925,-69.5350007247925,0.729776978492737,0.0218301541020605,106.124443054199,103.611724853516,108.222091674805
866,-85.1668,45.1,-70.3140004348755,-70.3140004348755,0.594031989574432,0.017769551871514,106.223762512207,103.611724853516,108.222091674805
867,-84.8334,45.1,-71.444499130249,-71.444499130249,0.51860499382019,0.0155132694875843,106.177001953125,103.569786071777,107.880844116211
868,-84.5001,45.1,-71.0645013046265,-71.0645013046265,0.262510001659393,0.00785258230725859,105.89909362793,103.457542419434,107.976081848145
869,-84.1668,45.1,-70.8555001449585,-70.8555001449585,0.306291997432709,0.00916225326536591,105.660362243652,103.867134094238,107.888763427734
